year,km_driven,seats,mileage,engine,max_power,selling_price,owner_First Owner,owner_Fourth & Above Owner,owner_Test Drive Car,owner_Third Owner,seller_type_Dealer,seller_type_Trustmark Dealer,fuel_CNG,fuel_Diesel,fuel_LPG,transmission_Automatic
2016.0,56000.0,5.0,24.0,1120.0,70.0,5815.36,1,0,0,0,0,0,0,1,0,0
2016.0,50000.0,5.0,22.95,1248.0,74.0,5754.79,1,0,0,0,0,0,0,1,0,0
2015.0,120000.0,5.0,21.14,1498.0,103.52,7390.36,1,0,0,0,0,0,0,1,0,0
2011.0,120000.0,8.0,12.8,2494.0,102.0,7874.97,0,0,0,0,0,0,0,1,0,0
2017.0,70000.0,5.0,25.5,1498.0,98.6,9692.27,1,0,0,0,0,0,0,1,0,0
2018.0,70000.0,5.0,25.1,1248.0,88.5,12115.34,1,0,0,0,0,0,0,1,0,0
2015.0,120000.0,7.0,20.77,1248.0,88.76,8480.74,0,0,0,0,0,0,0,1,0,0
2017.0,70000.0,5.0,25.8,1498.0,98.6,7148.05,0,0,0,0,0,0,0,1,0,0
2017.0,157000.0,7.0,13.68,2393.0,147.8,20353.77,1,0,0,0,0,0,0,1,0,0
2015.0,30000.0,5.0,23.1,998.0,67.04,4846.14,1,0,0,0,0,0,0,0,0,0
2014.0,80000.0,5.0,22.32,1582.0,126.32,6602.86,0,0,0,0,0,0,0,1,0,0
2015.0,70000.0,7.0,16.02,1373.0,93.7,7257.09,1,0,0,0,0,0,0,0,0,0
2016.0,100000.0,5.0,21.38,1396.0,88.7,8783.62,1,0,0,0,0,0,0,1,0,0
2015.0,120000.0,5.0,17.4,1497.0,117.3,6360.55,0,0,0,0,0,0,0,0,0,0
2011.0,85000.0,5.0,21.1,1248.0,73.9,2483.63,0,0,0,0,0,0,0,1,0,0
2012.0,110000.0,5.0,21.0,1199.0,75.0,2301.91,1,0,0,0,0,0,0,1,0,0
2015.0,60000.0,5.0,24.0,1120.0,70.0,3755.75,0,1,0,0,0,0,0,1,0,0
2016.0,90000.0,5.0,24.0,1120.0,70.0,4603.83,0,0,0,0,0,0,0,1,0,0
2013.0,100000.0,5.0,20.54,1598.0,103.6,4240.37,1,0,0,0,0,0,0,1,0,0
2012.0,120000.0,5.0,20.0,1399.0,68.0,2120.18,0,0,0,0,0,0,0,1,0,0
2017.0,35000.0,5.0,17.4,1497.0,117.6,11509.57,1,0,0,0,0,0,0,0,0,0
2014.0,101200.0,7.0,15.3,2956.0,83.83,4240.37,0,0,0,0,0,0,0,1,0,0
2004.0,60000.0,5.0,16.1,1405.0,70.0,1211.53,0,0,0,1,0,0,0,1,0,0
2016.0,90000.0,7.0,16.0,2179.0,140.0,9692.27,1,0,0,0,0,0,0,1,0,0
2008.0,179150.0,7.0,11.57,2179.0,138.1,6057.67,0,0,0,0,0,0,0,1,0,0
2019.0,35000.0,5.0,28.4,1248.0,74.02,8408.04,1,0,0,0,0,0,0,1,0,0
2017.0,50000.0,5.0,25.8,1498.0,98.6,7874.97,1,0,0,0,0,0,0,1,0,0
2011.0,70000.0,5.0,19.3,1248.0,73.9,3755.75,0,0,0,0,0,0,0,1,0,0
2013.0,97000.0,5.0,22.9,1248.0,74.0,4361.52,1,0,0,0,0,0,0,1,0,0
2011.0,90000.0,5.0,19.3,1248.0,73.9,2907.68,0,0,0,0,0,0,0,1,0,0
2012.0,84487.0,7.0,15.1,2179.0,140.0,6057.67,0,1,0,0,0,0,0,1,0,0
2010.0,100000.0,7.0,12.8,2494.0,102.0,5754.79,0,0,0,0,0,0,0,1,0,0
2007.0,60000.0,5.0,19.7,796.0,46.3,1211.53,0,0,0,1,0,0,0,0,0,0
2009.0,110000.0,5.0,15.0,1586.0,104.68,2423.07,0,0,0,1,0,0,0,0,0,0
2006.0,264000.0,8.0,12.8,2494.0,102.0,5209.6,1,0,0,0,0,0,0,1,0,0
2010.0,146000.0,7.0,14.0,2498.0,112.0,2968.26,0,1,0,0,0,0,0,1,0,0
2014.0,70000.0,5.0,23.4,1248.0,74.0,5451.9,1,0,0,0,0,0,0,1,0,0
2017.0,51146.0,5.0,24.3,1248.0,88.5,9692.27,1,0,0,0,0,0,0,1,0,0
2011.0,40000.0,5.0,21.1,1197.0,85.8,2604.8,1,0,0,0,0,0,0,0,0,0
2015.0,80000.0,5.0,20.14,1498.0,88.8,5039.98,1,0,0,0,0,0,0,1,0,0
2011.0,120000.0,5.0,18.9,998.0,67.1,2362.49,1,0,0,0,0,0,0,0,0,0
2017.0,23000.0,5.0,24.7,796.0,47.3,3937.48,1,0,0,0,0,0,0,0,0,0
2010.0,70000.0,5.0,20.92,998.0,67.1,1756.72,0,0,0,0,0,0,0,0,0,0
2018.0,23000.0,5.0,28.4,1248.0,74.0,8177.85,1,0,0,0,0,0,0,1,0,0
2015.0,50000.0,5.0,22.74,796.0,47.3,3634.6,1,0,0,0,0,0,0,0,0,0
2007.0,60000.0,4.0,16.1,796.0,37.0,908.65,0,0,0,0,0,0,0,0,0,0
2011.0,80000.0,5.0,19.4,1405.0,70.0,4240.37,1,0,0,0,0,0,0,1,0,0
2019.0,15000.0,6.0,19.01,1462.0,103.2,12115.34,1,0,0,0,0,0,0,0,0,0
2010.0,150000.0,5.0,21.12,1248.0,88.8,2059.61,0,0,0,1,0,0,0,1,0,0
2018.0,40000.0,5.0,19.0,1197.0,85.8,7269.2,1,0,0,0,0,0,0,0,0,0
2018.0,120000.0,7.0,17.0,2650.0,80.84,10298.04,0,0,0,0,0,0,0,1,0,0
2014.0,120000.0,7.0,15.1,2179.0,140.0,11873.03,0,0,0,0,0,0,0,1,0,0
2012.0,270000.0,7.0,14.07,2956.0,68.4,4119.21,0,0,0,1,0,0,0,1,0,0
2010.0,120000.0,5.0,19.3,1248.0,73.9,3755.75,0,0,0,0,0,0,0,1,0,0
2008.0,149000.0,5.0,19.3,1248.0,73.9,3271.14,0,0,0,0,0,0,0,1,0,0
2019.0,5000.0,5.0,20.3,1086.0,68.0,6178.81,1,0,0,0,0,0,0,0,0,0
2015.0,55000.0,5.0,20.36,1197.0,78.9,3392.29,1,0,0,0,0,0,0,0,0,0
2016.0,100000.0,5.0,27.28,1047.0,69.0,5936.52,1,0,0,0,0,0,0,1,0,0
2014.0,291977.0,7.0,14.0,2179.0,138.1,6057.67,1,0,0,0,0,0,0,1,0,0
2015.0,70000.0,5.0,17.19,1197.0,81.86,7148.05,0,0,0,1,0,0,0,0,0,0
2010.0,120000.0,7.0,13.1,2499.0,141.0,6057.67,1,0,0,0,0,0,0,1,0,0
2016.0,70000.0,7.0,15.4,1997.0,120.0,9086.5,1,0,0,0,0,0,0,1,0,0
2017.0,39000.0,5.0,19.59,1995.0,187.74,35740.25,1,0,0,0,1,0,0,1,0,1
2019.0,36800.0,5.0,20.14,1498.0,88.0,8420.16,1,0,0,0,1,0,0,1,0,0
2016.0,78000.0,5.0,24.0,1186.0,73.97,4967.28,1,0,0,0,1,0,0,1,0,0
2020.0,16000.0,5.0,17.0,1956.0,167.67,19990.31,1,0,0,0,1,0,0,1,0,0
2017.0,29000.0,5.0,24.0,1186.0,73.97,6360.55,0,0,0,0,1,0,0,1,0,0
2019.0,25000.0,5.0,16.3,1956.0,170.63,26047.98,1,0,0,0,1,0,0,1,0,0
2013.0,60000.0,7.0,15.1,2179.0,140.0,6542.28,0,0,0,0,0,0,0,1,0,0
2017.0,60000.0,7.0,12.55,2982.0,168.5,33317.18,0,0,0,0,1,0,0,1,0,1
2016.0,112000.0,7.0,15.4,1997.0,120.0,12115.34,0,0,0,0,1,0,0,1,0,0
2018.0,15000.0,5.0,18.25,1968.0,187.74,35134.48,1,0,0,0,1,0,0,1,0,1
2017.0,40000.0,7.0,18.49,1493.0,100.0,8783.62,1,0,0,0,1,0,0,1,0,0
2018.0,36000.0,5.0,28.09,1248.0,88.5,11812.45,1,0,0,0,1,0,0,1,0,0
2016.0,60000.0,5.0,21.79,998.0,67.05,4300.94,1,0,0,0,1,0,0,0,0,0
2008.0,120000.0,5.0,11.1,2354.0,158.8,4846.14,1,0,0,0,0,0,0,0,0,0
2015.0,48000.0,5.0,24.7,796.0,47.3,3210.56,1,0,0,0,1,0,0,0,0,0
2018.0,40000.0,5.0,20.14,1498.0,88.0,7874.97,1,0,0,0,1,0,0,1,0,0
2017.0,60000.0,5.0,28.09,1248.0,88.5,8723.04,1,0,0,0,0,0,0,1,0,0
2016.0,25000.0,5.0,17.01,1591.0,121.3,10298.04,1,0,0,0,0,0,0,0,0,0
2015.0,42000.0,5.0,23.95,998.0,67.05,3513.45,1,0,0,0,0,0,0,0,0,0
2010.0,35000.0,5.0,10.93,2497.0,204.0,14538.41,0,0,0,0,0,0,0,0,0,1
2016.0,90000.0,7.0,18.49,1493.0,100.0,7269.2,0,0,0,0,0,0,0,1,0,1
2011.0,90000.0,5.0,21.1,1248.0,73.9,3634.6,0,0,0,0,0,0,0,1,0,0
2012.0,110000.0,5.0,23.08,1461.0,63.12,2725.95,0,0,0,0,0,0,0,1,0,0
2014.0,80000.0,5.0,22.32,1582.0,126.32,8480.74,1,0,0,0,0,0,0,1,0,0
2014.0,70000.0,5.0,25.2,1248.0,74.0,5694.21,0,0,0,0,0,0,0,1,0,0
2016.0,80000.0,5.0,21.19,1396.0,88.73,9692.27,1,0,0,0,0,0,0,1,0,0
2012.0,90000.0,5.0,19.01,1461.0,108.45,5451.9,1,0,0,0,0,0,0,1,0,0
2007.0,90000.0,5.0,17.2,1396.0,53.5,1090.38,0,0,0,1,0,0,0,1,0,0
2010.0,120000.0,5.0,21.43,1364.0,87.2,5451.9,0,0,0,0,0,0,0,1,0,0
2017.0,62000.0,7.0,11.36,2755.0,171.5,17748.97,1,0,0,0,1,0,0,1,0,1
2016.0,79000.0,5.0,19.67,1582.0,126.2,11206.69,1,0,0,0,1,0,0,1,0,0
2016.0,60000.0,7.0,13.68,2393.0,147.8,16779.74,0,0,0,0,1,0,0,1,0,0
2015.0,20000.0,7.0,12.55,2982.0,168.5,24230.68,1,0,0,0,0,0,0,1,0,0
2004.0,248200.0,5.0,16.1,1405.0,70.0,969.23,0,0,0,0,0,0,0,1,0,0
2009.0,100000.0,5.0,19.3,1248.0,73.9,4361.52,1,0,0,0,0,0,0,1,0,0
2010.0,70000.0,5.0,16.2,1493.0,110.0,3876.91,0,0,0,0,0,0,0,1,0,0
1994.0,100000.0,5.0,12.8,1995.0,52.0,1199.42,0,0,0,0,0,0,0,1,0,0
2016.0,50000.0,7.0,24.52,1248.0,88.5,9449.96,0,0,0,0,0,0,0,1,0,0
2006.0,120000.0,5.0,13.1,1781.0,149.5,1211.53,0,0,0,1,0,0,0,0,0,0
2014.0,35000.0,5.0,16.7,1172.0,64.1,2544.22,0,0,0,0,0,0,0,0,0,0
2015.0,80000.0,7.0,15.96,2523.0,62.1,4543.25,1,0,0,0,0,0,0,1,0,0
2019.0,7720.0,7.0,20.0,999.0,71.0,9522.66,1,0,0,0,0,0,0,0,0,0
2002.0,60000.0,5.0,20.8,1527.0,58.0,1453.84,0,0,0,0,0,0,0,1,0,0
2016.0,57882.0,5.0,18.6,1197.0,81.83,6663.44,1,0,0,0,0,0,0,0,0,0
2018.0,140000.0,5.0,14.1,2179.0,147.94,10782.65,0,0,0,1,0,0,0,1,0,0
2018.0,10000.0,5.0,19.83,1198.0,67.0,4846.14,1,0,0,0,0,0,0,0,0,0
2015.0,30000.0,5.0,23.1,998.0,67.04,3513.45,0,0,0,0,0,0,0,0,0,0
2012.0,90000.0,5.0,19.09,1396.0,69.0,1817.3,1,0,0,0,0,0,0,1,0,0
2015.0,35000.0,7.0,15.37,1196.0,73.0,3634.6,0,0,0,0,0,0,0,0,0,0
2008.0,35008.0,5.0,21.79,998.0,67.05,2677.49,1,0,0,0,1,0,0,0,0,0
2017.0,31100.0,5.0,22.7,799.0,53.64,3271.14,1,0,0,0,1,0,0,0,0,0
2018.0,30000.0,5.0,22.0,1582.0,126.2,12115.34,1,0,0,0,0,0,0,1,0,1
2017.0,44000.0,5.0,22.69,1995.0,190.0,31499.88,1,0,0,0,1,0,0,1,0,1
2019.0,5000.0,5.0,20.3,1086.0,68.0,6057.67,1,0,0,0,0,0,0,0,0,0
2013.0,75010.0,5.0,13.73,1995.0,148.0,12115.34,1,0,0,0,1,0,0,1,0,1
2013.0,50000.0,5.0,21.02,1248.0,88.8,3028.83,1,0,0,0,0,0,0,1,0,0
2012.0,100000.0,5.0,23.08,1461.0,63.1,2968.26,1,0,0,0,1,0,0,1,0,0
2018.0,14495.0,5.0,18.78,999.0,75.0,6784.59,1,0,0,0,1,0,0,0,0,0
2018.0,8576.0,5.0,18.7,1199.0,88.7,8238.43,1,0,0,0,1,0,0,0,0,0
2013.0,80000.0,5.0,23.03,1396.0,69.0,2665.37,1,0,0,0,0,0,0,1,0,0
2017.0,70000.0,5.0,19.09,1405.0,69.01,5451.9,1,0,0,0,0,0,0,1,0,0
2017.0,19723.0,5.0,20.3,1199.0,84.0,6360.55,1,0,0,0,1,0,0,0,0,1
2009.0,242000.0,7.0,12.8,2494.0,102.0,7874.97,0,1,0,0,0,0,0,1,0,0
2018.0,22000.0,4.0,17.09,2993.0,261.4,66634.36,1,0,0,0,0,0,0,1,0,1
2017.0,30000.0,5.0,28.4,1248.0,74.02,10600.92,1,0,0,0,1,0,0,1,0,1
2017.0,30000.0,5.0,17.5,1199.0,88.7,9934.57,1,0,0,0,1,0,0,0,0,0
2016.0,60000.0,5.0,21.76,1995.0,188.0,35740.25,1,0,0,0,1,0,0,1,0,1
2016.0,27000.0,7.0,13.68,2393.0,147.51,23322.03,1,0,0,0,1,0,0,1,0,0
2017.0,39000.0,5.0,25.5,1498.0,98.6,10722.07,1,0,0,0,1,0,0,1,0,0
2015.0,64000.0,5.0,16.05,1499.0,110.4,8238.43,1,0,0,0,1,0,0,0,0,1
2017.0,42000.0,5.0,23.0,1498.0,98.96,11630.72,1,0,0,0,1,0,0,1,0,0
2012.0,45000.0,5.0,18.5,1198.0,86.8,4664.41,1,0,0,0,1,0,0,0,0,0
2019.0,15000.0,5.0,17.0,1956.0,167.67,19990.31,1,0,0,0,1,0,0,1,0,0
2018.0,55000.0,7.0,18.49,1493.0,100.0,10782.65,1,0,0,0,1,0,0,1,0,0
2015.0,64000.0,7.0,11.4,2953.0,153.86,15447.06,1,0,0,0,1,0,0,1,0,1
2018.0,27000.0,4.0,17.09,2993.0,261.4,72692.03,1,0,0,0,1,0,0,1,0,1
2016.0,69000.0,5.0,17.2,1197.0,103.6,8177.85,1,0,0,0,1,0,0,0,0,1
2016.0,60000.0,5.0,22.77,1498.0,98.59,9449.96,1,0,0,0,1,0,0,1,0,0
2017.0,70000.0,5.0,22.32,1582.0,126.32,12721.1,1,0,0,0,1,0,0,1,0,0
2011.0,100000.0,9.0,15.96,2523.0,62.1,4846.14,1,0,0,0,0,0,0,1,0,0
2009.0,90000.0,5.0,19.7,796.0,46.3,1029.8,0,0,0,0,0,0,0,0,0,0
2018.0,35000.0,7.0,17.6,2179.0,153.86,15749.94,1,0,0,0,0,0,0,1,0,0
2018.0,11500.0,7.0,18.49,1493.0,100.0,9934.57,1,0,0,0,0,0,0,1,0,0
2015.0,40000.0,7.0,18.49,1493.0,100.0,7511.51,1,0,0,0,0,0,0,1,0,1
2018.0,50000.0,5.0,23.01,999.0,67.0,3149.99,1,0,0,0,0,0,0,0,0,0
2016.0,49900.0,5.0,16.3,1797.0,147.5,9752.85,1,0,0,0,1,0,0,0,0,0
2015.0,55380.0,5.0,18.9,1197.0,82.0,5875.93,1,0,0,0,1,0,0,0,0,0
2017.0,9000.0,5.0,13.6,1999.0,177.0,32844.68,1,0,0,0,1,0,0,1,0,1
2018.0,11000.0,5.0,17.0,1198.0,108.5,9825.54,1,0,0,0,1,0,0,0,0,0
2015.0,50000.0,5.0,19.0,1199.0,88.7,6966.32,1,0,0,0,0,0,0,0,0,1
2018.0,80000.0,5.0,17.1,1956.0,170.0,20293.19,1,0,0,0,0,0,0,1,0,0
2015.0,13500.0,5.0,14.74,2993.0,270.9,30288.35,1,0,0,0,1,0,0,1,0,1
2018.0,18000.0,5.0,15.04,1991.0,183.0,30894.11,1,0,0,0,1,0,0,0,0,1
2017.0,16000.0,5.0,14.74,1991.0,181.04,32711.41,1,0,0,0,1,0,0,0,0,1
2017.0,18816.0,5.0,17.0,1198.0,73.75,7874.97,1,0,0,0,1,0,0,0,0,0
2017.0,33019.0,7.0,13.68,2393.0,147.8,21189.71,1,0,0,0,1,0,0,1,0,0
2017.0,18000.0,5.0,15.6,1497.0,116.3,11206.69,1,0,0,0,1,0,0,0,0,1
2011.0,11000.0,5.0,23.95,998.0,67.05,2120.18,1,0,0,0,1,0,0,0,0,0
2012.0,24300.0,5.0,21.21,1197.0,81.8,4119.21,1,0,0,0,1,0,0,0,0,0
2017.0,47747.0,5.0,28.09,1248.0,88.5,9813.42,1,0,0,0,1,0,0,1,0,0
2013.0,70000.0,8.0,12.99,2494.0,100.0,11024.96,0,0,0,0,0,0,0,1,0,0
2004.0,80000.0,5.0,17.3,993.0,60.0,1453.84,0,0,0,0,0,0,0,0,0,0
2010.0,105000.0,5.0,19.7,796.0,46.3,1599.22,1,0,0,0,0,0,0,0,0,0
2011.0,20000.0,5.0,18.9,998.0,67.1,2725.95,1,0,0,0,0,0,0,0,0,0
2004.0,90000.0,5.0,18.9,998.0,67.1,404.06,0,0,0,1,0,0,0,0,0,0
2010.0,80000.0,5.0,18.0,995.0,62.0,969.23,0,0,0,0,0,0,0,0,0,0
2019.0,50000.0,7.0,21.9,1498.0,98.6,13326.87,0,0,0,0,0,0,0,1,0,0
2017.0,45000.0,5.0,19.33,1999.0,177.0,38769.08,1,0,0,0,1,0,0,1,0,1
2015.0,110000.0,7.0,14.1,2179.0,147.94,6094.02,1,0,0,0,0,0,0,1,0,0
2016.0,68089.0,5.0,19.16,2494.0,157.7,24230.68,1,0,0,0,0,1,0,0,0,1
2013.0,58343.0,5.0,21.79,998.0,67.05,2725.95,1,0,0,0,0,1,0,0,0,0
2018.0,38817.0,5.0,27.39,1248.0,74.0,8965.35,1,0,0,0,1,0,0,1,0,0
2016.0,56494.0,5.0,18.2,1199.0,88.7,6663.44,1,0,0,0,0,1,0,0,0,0
2013.0,79328.0,7.0,12.99,2494.0,100.6,9086.5,0,0,0,0,0,1,0,1,0,0
2017.0,25538.0,5.0,16.78,1496.0,88.73,7572.09,1,0,0,0,0,1,0,0,0,0
2018.0,69779.0,5.0,22.0,1197.0,81.8,7269.2,1,0,0,0,1,0,0,0,0,1
2019.0,7032.0,5.0,19.0,1199.0,88.76,9437.85,1,0,0,0,0,1,0,0,0,1
2016.0,11000.0,5.0,14.3,1598.0,103.5,7814.39,1,0,0,0,1,0,0,0,0,1
2016.0,80000.0,5.0,24.4,1120.0,71.0,4603.83,0,0,0,0,0,0,0,1,0,0
2014.0,50000.0,5.0,22.74,796.0,47.3,2907.68,1,0,0,0,0,0,0,0,0,0
2017.0,50000.0,8.0,21.04,1461.0,83.8,9692.27,1,0,0,0,0,0,0,1,0,0
2018.0,80000.0,5.0,23.0,1498.0,98.96,11509.57,1,0,0,0,0,0,0,1,0,0
2013.0,120000.0,5.0,22.9,1248.0,74.0,3634.6,0,1,0,0,0,0,0,1,0,0
2020.0,5000.0,5.0,22.05,796.0,47.3,4240.37,1,0,0,0,0,0,0,0,0,0
2017.0,59000.0,5.0,18.15,1198.0,82.0,6421.13,1,0,0,0,0,0,0,0,0,0
2013.0,100000.0,7.0,18.2,1248.0,73.8,4240.37,0,0,0,1,0,0,0,1,0,0
2008.0,50000.0,5.0,11.0,2359.0,165.0,2035.38,1,0,0,0,0,0,0,0,0,1
2010.0,80000.0,5.0,19.3,1248.0,73.9,2665.37,0,1,0,0,0,0,0,1,0,0
2016.0,100000.0,5.0,24.3,1248.0,88.5,10298.04,1,0,0,0,0,0,0,1,0,0
2014.0,110000.0,7.0,20.77,1248.0,88.76,6602.86,1,0,0,0,0,0,0,1,0,0
2018.0,24000.0,8.0,13.68,2393.0,147.8,25006.06,1,0,0,0,0,0,0,1,0,0
2018.0,25000.0,5.0,25.1,1248.0,88.5,11509.57,1,0,0,0,0,0,0,1,0,0
2013.0,68697.0,5.0,21.1,814.0,55.2,2423.07,0,0,0,1,0,0,0,0,0,0
2017.0,30000.0,5.0,25.2,1248.0,74.0,7996.12,1,0,0,0,0,0,0,1,0,0
2013.0,68000.0,5.0,25.44,936.0,57.6,2120.18,0,0,0,0,0,0,0,1,0,0
2018.0,15000.0,5.0,18.1,1199.0,88.7,9086.5,1,0,0,0,0,0,0,0,0,1
2014.0,70000.0,5.0,23.2,1248.0,73.94,5149.02,1,0,0,0,0,0,0,1,0,0
2015.0,126000.0,5.0,21.43,1364.0,87.2,9571.12,0,0,0,1,0,0,0,1,0,0
2011.0,300000.0,7.0,12.8,2494.0,102.0,10055.73,0,0,0,1,0,0,0,1,0,0
2015.0,94000.0,7.0,24.5,1498.0,98.6,7874.97,0,0,0,0,0,0,0,1,0,0
2015.0,129000.0,5.0,21.43,1364.0,87.2,9449.96,0,0,0,1,0,0,0,1,0,0
2010.0,55000.0,5.0,19.81,1086.0,68.05,2180.76,0,0,0,0,0,0,0,0,0,0
2011.0,50000.0,5.0,21.12,1248.0,88.8,3331.72,1,0,0,0,0,0,0,1,0,0
2016.0,25000.0,5.0,22.74,796.0,47.3,3816.33,1,0,0,0,0,0,0,0,0,0
2011.0,70000.0,5.0,23.57,1396.0,70.0,2289.8,0,0,0,0,0,0,0,1,0,0
2014.0,120000.0,5.0,23.4,1248.0,74.0,7026.9,1,0,0,0,0,0,0,1,0,0
2004.0,62000.0,5.0,13.0,1343.0,90.0,605.77,0,0,0,0,0,0,0,0,0,0
2013.0,120000.0,7.0,15.42,1405.0,70.0,1635.57,0,0,0,1,0,0,0,1,0,0
2017.0,80000.0,5.0,22.54,1396.0,88.73,8238.43,1,0,0,0,0,0,0,1,0,0
2017.0,80000.0,5.0,22.54,1396.0,88.73,8117.28,1,0,0,0,0,0,0,1,0,0
2010.0,60000.0,5.0,16.73,1995.0,218.0,12115.34,1,0,0,0,0,0,0,1,0,1
2013.0,98000.0,5.0,20.5,1598.0,103.5,5512.48,1,0,0,0,0,0,0,1,0,0
2016.0,90000.0,5.0,26.59,1248.0,74.0,8480.74,1,0,0,0,0,0,0,1,0,1
2014.0,120000.0,5.0,25.0,1396.0,69.0,1938.45,1,0,0,0,0,0,0,1,0,0
2013.0,100000.0,5.0,22.1,1248.0,76.9,2725.95,0,0,0,0,0,0,0,1,0,0
2008.0,120000.0,5.0,19.09,1396.0,69.0,1696.15,0,0,0,0,0,0,0,1,0,0
2014.0,70000.0,5.0,23.4,1248.0,74.0,7269.2,0,0,0,0,0,0,0,1,0,0
2015.0,24700.0,7.0,16.0,2179.0,140.0,12115.34,1,0,0,0,0,0,0,1,0,0
2008.0,100000.0,5.0,18.0,995.0,62.0,787.5,0,0,0,1,0,0,0,0,0,0
2019.0,10000.0,5.0,20.89,1197.0,81.8,6057.67,1,0,0,0,0,0,0,0,0,0
2017.0,88754.0,7.0,16.0,2179.0,140.0,13326.87,1,0,0,0,1,0,0,1,0,0
2012.0,55885.0,5.0,16.25,1198.0,75.0,3876.91,1,0,0,0,1,0,0,0,0,0
2012.0,156040.0,5.0,20.0,1399.0,68.0,3028.83,1,0,0,0,1,0,0,1,0,0
2004.0,93415.0,7.0,13.1,2499.0,141.0,4846.14,1,0,0,0,1,0,0,1,0,0
2017.0,46000.0,5.0,22.0,1197.0,81.8,6178.81,1,0,0,0,0,0,0,0,0,0
2016.0,50000.0,5.0,15.41,1598.0,103.2,4785.56,0,0,0,1,0,0,0,0,0,0
2018.0,5000.0,5.0,21.79,998.0,67.05,5682.09,1,0,0,0,0,0,0,0,0,0
2019.0,30000.0,5.0,23.0,1498.0,98.96,10976.5,1,0,0,0,0,0,0,1,0,0
2011.0,85000.0,5.0,20.0,1399.0,68.0,1938.45,1,0,0,0,0,0,0,1,0,0
2010.0,100000.0,5.0,14.0,796.0,37.5,726.92,0,1,0,0,0,0,0,0,0,0
2014.0,100000.0,5.0,19.1,1197.0,85.8,4846.14,0,0,0,0,0,0,0,0,0,0
2018.0,22966.0,5.0,23.84,1199.0,84.48,5451.9,1,0,0,0,1,0,0,0,0,0
2014.0,80000.0,7.0,15.96,2523.0,62.1,5633.63,0,0,0,0,0,0,0,1,0,0
2012.0,80000.0,5.0,22.9,1248.0,74.0,3937.48,0,0,0,0,0,0,0,1,0,0
2008.0,70000.0,5.0,19.7,796.0,46.3,1817.3,0,0,0,0,0,0,0,0,0,0
2014.0,2350.0,5.0,21.1,814.0,55.2,3028.83,1,0,0,0,0,0,0,0,0,0
2006.0,80000.0,5.0,16.9,1497.0,100.0,1817.3,0,0,0,0,0,0,0,0,0,0
2019.0,59872.0,7.0,15.96,2523.0,62.1,9086.5,1,0,0,0,0,0,0,1,0,0
2012.0,110000.0,5.0,19.7,796.0,46.3,1938.45,1,0,0,0,0,0,0,0,0,0
2010.0,60000.0,5.0,19.7,796.0,46.3,1938.45,0,0,0,1,0,0,0,0,0,0
2012.0,100000.0,5.0,21.27,1396.0,88.76,4846.14,1,0,0,0,0,0,0,1,0,0
2002.0,80000.0,4.0,16.1,796.0,37.0,484.61,1,0,0,0,0,0,0,0,0,0
2017.0,59500.0,5.0,23.1,998.0,67.04,5100.56,0,0,0,0,0,0,0,0,0,0
2016.0,45000.0,5.0,24.3,1248.0,88.5,11509.57,1,0,0,0,0,0,0,1,0,0
2011.0,75500.0,5.0,23.0,1396.0,90.0,4785.56,0,0,0,0,0,0,0,1,0,0
2013.0,60000.0,5.0,22.74,796.0,47.3,3271.14,1,0,0,0,0,0,0,0,0,0
2009.0,60000.0,5.0,15.0,1396.0,100.0,4361.52,0,0,0,0,0,0,0,0,0,1
2008.0,152500.0,5.0,17.8,1248.0,75.0,2847.1,1,0,0,0,0,0,0,1,0,0
2014.0,60000.0,5.0,13.0,2143.0,201.1,22413.38,0,0,0,0,0,0,0,1,0,1
2015.0,39000.0,7.0,16.0,2179.0,140.0,14841.29,1,0,0,0,1,0,0,1,0,0
2017.0,15000.0,5.0,17.5,1199.0,88.7,8480.74,1,0,0,0,0,0,0,0,0,0
2017.0,69123.0,5.0,17.1,1956.0,170.0,19990.31,1,0,0,0,1,0,0,1,0,0
2014.0,40523.0,5.0,18.5,1197.0,82.85,5573.04,0,0,0,0,1,0,0,0,0,0
2019.0,23600.0,5.0,15.26,1798.0,187.74,79028.35,0,0,1,0,1,0,0,0,0,1
2015.0,120000.0,7.0,15.1,2179.0,140.0,12721.1,0,0,0,0,0,0,0,1,0,0
2015.0,31000.0,5.0,25.2,1248.0,74.0,7269.2,0,0,0,0,0,0,0,1,0,0
2015.0,80000.0,5.0,20.85,1197.0,83.14,5451.9,1,0,0,0,0,0,0,0,0,0
2011.0,60000.0,5.0,20.92,998.0,67.1,2847.1,1,0,0,0,0,0,0,0,0,0
2013.0,240000.0,5.0,23.4,1248.0,74.0,6663.44,1,0,0,0,0,0,0,1,0,0
2013.0,35000.0,5.0,14.3,1598.0,103.5,4785.56,0,0,0,0,0,0,0,0,0,1
2018.0,35000.0,5.0,20.3,1199.0,84.0,5451.9,1,0,0,0,0,0,0,0,0,0
2019.0,5000.0,7.0,20.0,999.0,72.0,7269.2,1,0,0,0,0,0,0,0,0,0
2016.0,110000.0,5.0,24.3,1248.0,88.5,7390.36,1,0,0,0,0,0,0,1,0,0
2014.0,40000.0,5.0,20.92,998.0,67.1,3089.4,0,0,0,0,0,0,0,0,0,0
2016.0,41000.0,5.0,18.7,1199.0,88.7,6057.67,1,0,0,0,0,0,0,0,0,0
